baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G15270	16450.7279012414	0.264551360680438	0.166499831249455	1.58889867151925	0.112083271176498	0.635855280169709
AT1G15280	19296.6384332948	-0.200858423144336	0.181275376855648	-1.10802926811335	0.267849175992053	0.802817435960464
AT1G15290	10665.3965426572	0.0796089025923228	0.352935978764497	0.225561879157249	0.821542192757505	0.977511606215911
AT1G15310	1216.64683874013	-0.293149286148935	0.241497539493756	-1.21388104724982	0.224793151272207	0.769680981421845
AT1G15320	126.201188913018	-0.981869210624103	0.410170040979784	-2.39381015804735	0.0166743767658613	0.300875447799704
AT1G15330	289.884178645278	-0.937606663878332	0.483046866922013	-1.94102628147199	0.0522550896485302	0.48575712129564
AT1G15340	24090.6413576296	-0.272202190912495	0.203689798395655	-1.33635652377523	0.181432769560936	0.726267360543319
AT1G15350	7919.76905679129	-0.0895865389092622	0.146853391404901	-0.610040653826348	0.541834877611751	0.920531776898468
AT1G15370	4666.85374643214	0.117477943649877	0.174983161706025	0.671367133297328	0.501986677173489	0.907234995933978
AT1G15380	7580.65983235801	-2.02437928540288	0.81919794335939	-2.47117232387236	0.0134670906509737	0.275017229793814
AT1G15385	170.020645311026	-0.823279328437025	0.293918542262135	-2.80104590238057	0.00509372730556663	0.166893794416585
AT1G15390	1787.78785616404	-0.0606638279159552	0.163680318036419	-0.37062383946772	0.710917723379536	0.962829516589938
AT1G15400	5057.5758844029	0.0453911374381297	0.122189516304905	0.371481439740404	0.710278977494981	0.962613945534781
AT1G05163	15.8622641473226	-0.74076539080837	0.629937263408022	-1.17593518249858	0.239620778426297	0.779972454103359
AT1G15410	2961.54308539434	0.201700790502523	0.154228165245138	1.30780775471153	0.190938523305508	0.735889346926904
AT1G15415	230.69571305003	-0.0349295607735757	0.47977290288232	-0.0728043634055409	0.941961798678481	0.994217386714351
AT1G15420	4633.44143534549	-0.398610396948253	0.26889444994912	-1.48240470200734	0.138232643614239	0.670245654356107
AT1G15430	9263.86055137759	-0.298411362955065	0.190330010558461	-1.56786290338279	0.116913130880921	0.642752297089616
AT1G15440	6238.24134867491	0.028683952804957	0.132625644924821	0.216277574531053	0.82877138833359	0.978584749567735
AT1G15450	8.75934818405829	0.258021712966081	0.82494344909153	0.312775031125137	0.754451586558731	0.969031675225417
AT1G15460	742.233890471715	0.443399305933631	0.289358585852161	1.53235233932258	0.125435511862049	0.653092099498661
AT1G15470	2454.98987526619	0.0801060375476542	0.210287799571518	0.380935259729181	0.703251288052728	0.959915065136319
AT1G15480	2279.60575724589	-0.0285038609810312	0.228596218525473	-0.124690868313095	0.900768287008149	0.988260299023864
AT1G15490	2491.76822634768	-0.0575555578557488	0.146051482786275	-0.394077189479636	0.693524051354949	0.957504923702045
AT1G15500	30706.1222812241	-0.337460659491566	0.276455709316554	-1.22066807853535	0.22221171866586	0.766911123597316
AT1G15510	1463.15334123393	0.0876344071080628	0.242836369955707	0.360878426588435	0.718190331470487	0.963662439160592
AT1G15520	30620.9321317501	-1.21616184901898	1.11419503981559	-1.09151612200703	0.275045841785683	0.808199082411475
AT1G15530	1904.63821852412	-0.150918399394887	0.392052893244348	-0.384943975661024	0.700278923819974	0.958960989292802
AT1G15540	78.8637754945935	-1.18901492376712	0.598554177440667	-1.98647836500145	0.0469802327925783	0.466701978431535
AT1G15550	314.884537566695	-0.305080596530989	0.473465989292197	-0.644355884964548	0.519344684292079	0.914708695147614
AT1G15570	1166.02240142194	-0.28487317139808	0.264425628542513	-1.07732814314661	0.281333693606048	0.810305860186346
AT1G15580	35.0079061078861	-0.434421723669021	0.553709013503862	-0.78456682675257	0.432707586282268	0.884077178773952
AT1G15590	14.7375125301793	-0.674163535032084	0.969390089838628	-0.695451234852536	0.486772561698998	0.902718751874279
AT1G15600	13.2942646198809	1.98358901639809	1.24519704922435	1.59299206309049	0.111161971582094	0.635058050273351
AT1G15610	126.667420503349	0.802227614687981	1.81602085410394	0.441750221576512	0.658669963373446	0.948191902139124
AT1G15620	73.5925174918249	0.535712716433332	1.19803651405529	0.447158922243507	0.654760318176037	0.947288343019007
AT1G15625	425.201904242028	0.885377024863639	1.21199836359582	0.730510082733823	0.465078452127651	0.896533836656921
AT1G15630	280.492887302828	0.673779258355174	0.71500487441735	0.942342188791692	0.346017474966308	0.84745627720903
AT1G15640	335.596177749335	0.909161527409274	0.783863440661314	1.15984683077227	0.246111173387537	0.784914055829787
AT1G15660	2542.06255840904	-0.364019328794235	0.13978025461996	-2.60422568111602	0.00920821010090748	0.230485611526572
AT1G15670	7150.64117087958	-0.127993303187442	0.263326520380212	-0.486063093844991	0.626922432626381	0.942271476001857
AT1G15680	1396.47555938492	-0.0342366970987808	0.565522443389185	-0.0605399440800257	0.951725603399338	0.994519753683317
AT1G05177	5.81216355315882	-0.0751123048088857	0.957959940869669	-0.0784086072959337	0.937503026980003	NA
AT1G15690	91495.4200845675	-0.114340547875423	0.266023794654807	-0.429813235405469	0.66733150429175	0.950307539815763
AT1G05183	68.6027251129665	0.157009765995607	0.425934322123359	0.368624357888993	0.712407737285378	0.963190068512256
AT1G15710	2831.9603889672	0.102176839726975	0.332224771340683	0.307553345027956	0.758422225664822	0.970140600511132
AT1G15720	72.8445830106016	0.155847128485327	0.656480902280845	0.23739780996501	0.812348188573452	0.976692867350192
AT1G15730	4454.51469026482	0.0136821899918392	0.244190516111302	0.0560308000889061	0.955317270771829	0.99500063246312
AT1G15740	11542.0590957163	0.0795833306307034	0.380946278920807	0.208909589184483	0.834518818240961	0.978928144662584
AT1G15750	25456.4715199839	0.0920392517047809	0.139434459756564	0.660089707131729	0.509196263503884	0.911298431659765
AT1G05197	39.8521100330526	0.25424272725798	0.498598789963578	0.509914449003281	0.610111398741223	0.939464630268329
AT1G15760	111.163187106597	-0.561336749824173	0.351231013126506	-1.59819813412089	0.109998888877402	0.632204916172531
AT1G15770	34.2137281104761	-0.865954429391466	0.40805985399836	-2.12212600898237	0.0338271578240563	0.40887567907836
AT1G15772	26.8415854375567	-0.849083426202911	0.423088610596791	-2.00686902208317	0.0447636110969065	0.457431484167792
AT1G15780	11968.9326519312	0.222398044711655	0.161375004694472	1.37814431133691	0.168158736891224	0.711331408404112
AT1G15790	1823.68617869813	0.537614937903819	0.242596088736197	2.21609070741627	0.026685290538737	0.367423380441018
AT1G15800	2041.71401374048	-0.016909149480621	0.279410400119793	-0.0605172515889582	0.951743676250412	0.994519753683317
AT1G15810	5056.88012089804	0.189359720342224	0.119707105926966	1.58185864469694	0.113681843619812	0.638678497419514
AT1G05203	11.2763064757575	-0.428829164066968	0.704821847848768	-0.608422064917291	0.542907580878495	0.920988592008475
AT1G15820	39688.9938886533	-0.215025961000589	0.320690219180903	-0.670509881934665	0.502532809100398	0.907234995933978
AT1G05207	27.0470956619885	-0.47757016275273	0.540916876857279	-0.882890113407826	0.377295645814143	0.861122413118964
AT1G15830	447.077089055595	0.00302908686089441	0.390160162781776	0.00776370103830574	0.993805525035628	0.99898911492097
AT1G15825	7.23722073818909	-0.674490996029215	0.967309403648914	-0.697285680760344	0.485624027478031	0.902308991989949
AT1G15840	17.7688046125441	-1.22224890598434	0.623598318162851	-1.95999391015862	0.0499965020928514	0.4805603269896
AT1G15850	19.0948960254462	-0.687273805758312	0.588661081335869	-1.16752037386038	0.243000285428172	0.783470292994819
AT1G15860	5501.49257586431	0.0833154357498937	0.104012793420445	0.80101142378815	0.423125032425822	0.880258578466522
AT1G15870	425.381738823686	-0.036877321665672	0.21816461379084	-0.169034386580343	0.865769593979071	0.984742880575794
AT1G15880	4567.37397135476	-0.0233115832879152	0.101405317506996	-0.229885215696967	0.818180964858928	0.977511606215911
AT1G15885	617.097380140318	-0.0883516179069379	0.299406900926151	-0.295088782635407	0.767926058554283	0.971456615639674
AT1G15890	2909.92412220816	0.235701789421335	0.225142421165426	1.04690083815058	0.2951453152742	0.817743523992725
AT1G15900	375.298941899136	0.088067548918907	0.278690823935498	0.316004480073194	0.751999107644145	0.968616709229991
AT1G15910	5674.38075221967	-0.303746838315236	0.179923377091485	-1.68820107328683	0.0913726372733576	0.588512973637238
AT1G15920	2065.76166374453	-0.0654035392172806	0.141683755364203	-0.461616358552599	0.644356461431398	0.944965555749387
AT1G15930	17204.6758622698	-0.052408145381281	0.170064412264554	-0.308166445192275	0.757955683641466	0.970140600511132
AT1G15940	9555.2860558693	-0.343767919846862	0.121599195809168	-2.82705751102463	0.00469778900661401	0.160833947145636
AT1G15950	6418.83277732958	0.15306499248193	0.168971425532904	0.905863177748495	0.365008276261995	0.854683567483824
AT1G05213	289.36626609962	-0.211734310880315	0.257757394410957	-0.821448057248496	0.411391099436935	0.876575338342089
AT1G15960	2347.48163516992	0.105049458563791	0.137653599348627	0.76314356515835	0.445377781042623	0.887720515594112
AT1G15970	1777.15516463504	0.0707764185733822	0.120685389893684	0.586453908262896	0.557570526750022	0.925063692957794
AT1G15980	6521.53189963583	-0.234699456784614	0.401714835553292	-0.584243936277226	0.559056205401856	0.925607303365132
AT1G15990	352.005436211649	-0.533443990292218	0.438685372102415	-1.21600587622895	0.223982683540943	0.769404733365247
AT1G16000	2133.54833665821	0.176489499627869	0.322563979905228	0.547145715649103	0.584278626945493	0.932954767535282
AT1G16010	7146.78133027248	-0.0211168378514054	0.15929956549437	-0.1325605489624	0.894540934359557	0.987507664761857
AT1G16020	2628.60952799846	0.138973024897827	0.148143166294412	0.938099464011986	0.348193297259065	0.847635641082978
AT1G16022	19.2808079938618	0.45823573994733	0.557322983472456	0.822208581982834	0.410958195269569	0.876575338342089
AT1G16030	2540.97172998423	-1.15022765970272	0.438432124195377	-2.6235022395169	0.00870308729073497	0.224246134189025
AT1G16040	2163.12964075504	-0.0634313034743155	0.112617539850593	-0.563245330687102	0.573267839126837	0.931262101828761
AT1G16060	839.736898237052	0.217329506664772	0.272216346855024	0.79837052100518	0.424655504968094	0.88048503889946
AT1G16070	201.357148389536	-0.171111777149087	0.231387237243576	-0.739503955306584	0.459601038855019	0.893910695429029
AT1G16080	6239.22773421312	-0.0238705095351533	0.25163712191866	-0.094860843078905	0.924425358911433	0.991591018136957
AT1G16090	11976.8669362984	0.0286857191878269	0.538690155004671	0.0532508695793376	0.95753202501623	0.995074951662519
AT1G16100	39.4363660536766	0.258003788446197	1.16938844699306	0.220631381393943	0.82537946430977	0.977893901268604
AT1G16110	8292.76395271889	0.0888209923311046	0.229796326867139	0.386520505101277	0.699111219440231	0.958818356161088
AT1G05217	59.1653035243887	-0.0986676208018246	0.568608789864421	-0.173524614041494	0.862239082136716	0.984505822734598
AT1G16120	831.411696366034	-0.0802206055008448	0.265086989727882	-0.302619927078251	0.76217952652698	0.970488984415366
AT1G16130	4762.95327613867	0.107699782293969	0.167060033189162	0.644677127365469	0.519136441667821	0.914660758589093
AT1G16150	602.951449123345	-0.463976647782733	0.297661001458348	-1.55874180866672	0.119057502066693	0.644985498049485
AT1G16160	414.415728067769	-0.369483974741134	0.250850783694223	-1.47292334231461	0.140771707165855	0.67352115974054
AT1G16170	1176.09284352804	0.097316575354546	0.17914617134555	0.543224421842849	0.586975293685145	0.933464338107866
AT1G16180	25183.2502892179	0.257566732881699	0.138550151715696	1.85901444128494	0.0630250914438743	0.520267239847973
AT1G16190	4435.62075837337	-0.0540628141279356	0.119754075985421	-0.451448634905062	0.651666237444568	0.946792341764718
AT1G16210	12582.2355786446	0.0124724474091612	0.221212235878139	0.056382267281237	0.955037283141242	0.99500063246312
AT1G16220	671.735454277943	-0.000661134405445006	0.250775417543988	-0.00263636050104088	0.997896491096213	0.999655714489575
AT1G16225	137.240365271446	-0.538078552089684	0.325084429143289	-1.65519632394486	0.0978846806765989	0.604159423458125
AT1G05223	5.83112701096382	0.252410903391378	0.915915015905704	0.275583322697009	0.782868120379518	NA
AT1G16230	147.635205494437	0.121290637459315	0.279371443492847	0.434155459637808	0.664175554535295	0.949224050961244
AT1G16240	10672.9481849489	0.0325377168126888	0.13361379882877	0.243520632583666	0.807602103612314	0.975727366512562
AT1G16250	2073.80228555536	0.00830274928289438	0.17674665921181	0.0469754241461759	0.962532814589955	0.995366810706833
AT1G16260	3613.10615587871	0.590411668340974	0.312921499591966	1.88677246245733	0.0591909364867419	0.506780197040204
AT1G16270	6466.81579355914	0.161520636811632	0.173311540347873	0.931967002817153	0.35135357856946	0.848264290203006
AT1G16280	1975.14776472074	-0.0671956009939297	0.151277173737224	-0.444188632917295	0.65690620983763	0.94778907874525
AT1G16290	139.536591889067	-0.684996062391015	0.373504918973962	-1.83396798166069	0.0666587471167604	0.529099482910861
AT1G16300	2137.6447334095	-0.175014230178875	0.258266571798802	-0.67764956556289	0.497993911255685	0.9067615161239
AT1G16310	506.997894040903	-0.304857406445542	0.193568715362136	-1.57493118593675	0.115272329285474	0.64200699239059
AT1G16320	4162.7560803165	0.0331177965437657	0.420358363612904	0.0787846737700761	0.937203894711173	0.993492534618189
AT1G16330	725.580667774119	-0.330291540768119	0.203275187969483	-1.62484926993502	0.104194679804111	0.619892093881982
AT1G16340	2035.50215896265	-0.0258102872330548	0.163300438885009	-0.158053997951773	0.874414249198774	0.984858340237375
AT1G16350	8696.1079977114	0.150835300445196	0.210372834955981	0.716990387455479	0.473380027918777	0.899321337807875
AT1G16360	72.9674612931473	0.186208422690052	0.389063947511316	0.478606213403095	0.632218797253941	0.943379564749355
AT1G16370	3048.55648867322	0.582034673776624	0.247735973042435	2.3494152529755	0.0188029238990777	0.315742088220924
AT1G16380	1527.4674821064	0.101893900640446	0.185483215508933	0.549342970795862	0.582770103234817	0.932611426752457
AT1G16390	558.014313953048	0.446354512646098	0.436392643732239	1.02282776544687	0.306389287681694	0.825603408563249
AT1G16400	618.147309241319	1.3472190695265	0.26811866526253	5.0247119804485	5.0418862515188e-07	0.000411569886146201
AT1G16410	186.338393974233	1.70235582188032	0.580377761779608	2.93318582135263	0.00335503024072307	0.137122162300992
AT1G16420	934.232078076034	0.061524751849631	0.768086986872278	0.080101281366796	0.936156703641012	0.9934469725893
AT1G16430	409.040847801622	0.0323720579751388	0.230856001081439	0.140226192186873	0.888481277984986	0.986500243486855
AT1G16440	363.186631074182	-0.0376508174986085	0.279741025106667	-0.134591690597587	0.892934711768666	0.987265372333295
AT1G16445	484.656244420428	-0.0144629486112887	0.178155378517631	-0.0811816557638052	0.93529748793813	0.9934469725893
AT1G16460	9967.91882253187	-0.209036200039426	0.251877234674516	-0.829913034060223	0.406587955013294	0.875327532667927
AT1G16470	9753.00320780099	0.0950392092459488	0.201375040331333	0.471951285966602	0.636961559992234	0.943705559220861
AT1G16480	751.140939621508	0.0607889387340945	0.147924105387892	0.410946806639064	0.681111539812279	0.953392815824587
AT1G05227	8.41738804123744	-0.0625959799452055	0.842950602428901	-0.0742581828221484	0.940804950396086	0.994067120142829
AT1G16489	6.47351394936648	1.15979847643174	0.920500021925622	1.25996572385248	0.207681727366807	NA
AT1G16500	1005.46460114639	0.135589501888913	0.51681560101118	0.2623556673282	0.793047248196725	0.974379901457353
AT1G16510	640.865607144269	0.621923321029422	0.570747345539603	1.08966485063796	0.275860804838737	0.808724435377184
AT1G16515	59.6743417350627	0.572154741379361	0.453632057499757	1.26127492958248	0.20720981051686	0.753755929515615
AT1G16520	2200.95989438197	0.0352348349971053	0.224543290527755	0.15691778148566	0.87530964586668	0.984905418149391
AT1G16530	57.0585540020378	0.76486275561626	0.416477876829083	1.83650272480176	0.0662833394802406	0.528928796231553
AT1G16540	4366.96584732284	-0.0677293081625313	0.149380985919776	-0.453399793457681	0.650260885153811	0.946446604490663
AT1G16560	7586.29615809992	0.296822611374236	0.191006361720519	1.55399332619375	0.120186008557244	0.647365106956991
AT1G16570	3463.49638495115	0.0677732896775445	0.114412379497492	0.592359760151916	0.553609706269782	0.9237558886085
AT1G16590	664.683236819025	0.144196746591131	0.152882472751516	0.943186906883028	0.345585309257589	0.84737457310225
AT1G16610	6214.87658543732	-0.0218419988094362	0.116337585552222	-0.187746708905452	0.851075212872683	0.982737175366212
AT1G16630	862.008459736992	-0.392737301672551	0.315469275481764	-1.24493043283784	0.213157323107183	0.759511114404642
AT1G16635	15.0330814309238	-0.0336942301667255	0.621467275995956	-0.0542172234454783	0.956762098541542	0.99505726029763
AT1G16640	169.754797758699	0.0343486264518228	0.312327738181087	0.109976227701901	0.912428228082399	0.990886668498499
AT1G16650	2158.62573495513	-0.108106808856606	0.147203198200932	-0.734405299462589	0.462701757904477	0.89587928026848
AT1G16670	8247.83199977841	0.234771260620434	0.334585957935606	0.70167696836105	0.482880639451746	0.901800096801632
AT1G16680	3922.24691595423	-0.180705785108262	0.144394230136358	-1.25147511045014	0.210761188868813	0.757627291252225
AT1G16690	1236.83259878029	-0.0927167448553776	0.136791985585316	-0.67779369133838	0.497902511600733	0.9067615161239
AT1G16700	8347.55650139923	0.168970593640099	0.290833354933542	0.580987671371841	0.561248762685614	0.926389884704825
AT1G16705	137.614041935252	-0.293013049388194	0.276255567744304	-1.06065934446397	0.288844742461744	0.813069037116632
AT1G16710	11109.5030711996	0.0160042931730358	0.211996761028526	0.0754931023256637	0.939822385424065	0.993862474452955
AT1G16720	10027.9530905783	-0.366705223064358	0.470697065054923	-0.779068429121326	0.435939406346715	0.884242309731642
AT1G16730	760.475102875614	-0.340195573237001	0.392736191088287	-0.866219057363435	0.386370044409986	0.865397598599701
AT1G16740	3937.02422051344	-0.0824091555135797	0.197020864816065	-0.418276285562523	0.675745126078596	0.95187183125344
AT1G16750	1374.34355074284	0.190140473802253	0.215796868976176	0.881108584681293	0.378259051216676	0.861122413118964
AT1G16760	33.8819432775658	-0.866943616392249	0.540846697698005	-1.60293780119617	0.108948386929406	0.630675128027117
AT1G16770	199.770231637691	-0.128190633915522	0.219790253176756	-0.583240758235221	0.559731236889002	0.925607303365132
AT1G16780	1786.81599763386	0.101309374313048	0.165014093526633	0.613943767758822	0.539252486657942	0.91977225492717
AT1G16790	5.13353066323559	-0.0980804605351302	1.06685381410175	-0.0919343018122034	0.926750237949461	NA
AT1G16800	2156.86067116779	-0.100646702469202	0.199196817271726	-0.505262603327189	0.613374405152661	0.939972320287459
AT1G16810	10182.1765583585	-0.225081135428884	0.142627837443745	-1.57810101774599	0.114542404446894	0.640118083168281
AT1G16820	220.516797172695	-0.196433330431126	0.237215722751148	-0.828078881757748	0.407625828472119	0.875691428110769
AT1G16825	557.120972971594	0.195406598122208	0.204066014830187	0.957565610740303	0.338281847055039	0.844144323109092
AT1G16830	333.43645791935	0.0311177233817015	0.199013378758276	0.156359957184072	0.875749298439644	0.985130686382086
AT1G16840	4734.2177682297	0.276035349886388	0.106718929346855	2.58656408545129	0.00969381422011086	0.235757593287025
AT1G16850	320.053067224085	0.083399620143604	0.759962581892413	0.109741745357945	0.912614192330249	0.990886668498499
AT1G16860	7247.23184041097	0.180740210892602	0.171253593771229	1.05539514186223	0.291244643837471	0.814802299137522
AT1G16870	4622.62662215155	0.105636165700463	0.151894109316681	0.695459265508607	0.486767530562653	0.902718751874279
AT1G16880	30509.7375765626	0.127477065818217	0.384435308972869	0.331595623094063	0.740194625027737	0.966086870013079
AT1G16890	13036.4896782464	0.276115243641776	0.120880852923014	2.28419337690831	0.0223601686432095	0.340645055866444
AT1G05277	170.09487235738	-0.166973352947883	0.480446099676478	-0.34753815893254	0.72818705617404	0.964608025334922
AT1G16900	3152.49179578711	0.0330933832691561	0.134114369512981	0.2467549404984	0.805097884538783	0.975727366512562
AT1G16905	267.140956076666	-0.333108867940457	0.391691924980571	-0.850435882631432	0.395082793573246	0.870217564350489
AT1G16916	501.965466792117	-0.216865518591898	0.157197405350669	-1.37957441541814	0.167717719347277	0.711080019199999
AT1G16920	3973.23550389056	-0.242153874327992	0.188717265098122	-1.28315697136712	0.199437087423715	0.744020122915247
AT1G16930	2130.79415287032	-0.0852585348177754	0.178974250609606	-0.476373190709701	0.633808530789865	0.943582823752778
AT1G16940	33.9261831752101	-0.631867408077022	0.453516088269157	-1.39326349036159	0.163540126711169	0.704158467269926
AT1G16945	11.6475405961758	-1.21583341053075	0.758290368028715	-1.60338764910266	0.108849096137271	0.630646590968077
AT1G16950	14.3594180832618	1.0665830767714	0.846605381712305	1.25983498311123	0.207728897007747	0.754407774207811
AT1G16960	1673.18887660348	0.0041112763167596	0.230317207962403	0.0178504956409107	0.985758121468613	0.998659251985744
AT1G16970	4309.85436983775	0.0955035750965446	0.122359355796327	0.780517145378854	0.435086539597339	0.884242309731642
AT1G17020	2140.82676364366	0.266333418475994	0.231118498566004	1.15236737919502	0.249170139794959	0.787461037000916
AT1G17030	167.026598818938	-0.199906990000075	0.388505679776738	-0.514553584171423	0.606865007134335	0.93900825704269
AT1G17040	1083.36190199911	-0.00182930577533267	0.173760628627649	-0.0105277345609326	0.991600238295959	0.99898911492097
AT1G17050	4869.09637741487	-0.244951850110237	0.193854307364807	-1.26358734783886	0.20637817712426	0.752606670274074
AT1G17060	805.493394354261	0.21932121252798	0.237408438073583	0.923813889294043	0.355583222464909	0.850265275474289
AT1G17065	30.4990862695573	0.337643377917406	0.499150721354558	0.676435720659952	0.498764044427431	0.906911004675445
AT1G05287	11.6133225250979	-0.164045249061144	0.619474026067758	-0.264813764836043	0.791152932541025	0.973761777744917
AT1G17070	1349.28154545132	0.0392997934530682	0.147745696837231	0.265996196805407	0.790242138056259	0.973711167222834
AT1G17080	7476.13093225029	0.340286730676868	0.180606504925416	1.88413330304683	0.0595469464946721	0.508761276142869
AT1G17090	501.824855031973	0.126474510082803	0.161412267305085	0.783549554159683	0.433304465873987	0.884077178773952
AT1G17100	6227.47561001069	-0.0463957448555496	0.350274336717022	-0.132455449892213	0.89462405831168	0.987507664761857
AT1G17110	10472.1022636827	0.163138359703112	0.186664679193136	0.873964803669784	0.382137421453123	0.86267573183105
AT1G17120	3585.45430210173	0.174350557858687	0.178132133119406	0.978770953928994	0.32769316448132	0.838984729602294
AT1G17130	6317.83671277376	-0.074607828493795	0.161074460716809	-0.463188441927898	0.643229300177959	0.944910060353588
AT1G05293	16.601061744847	-0.647512628884315	0.589903046657113	-1.09765940785298	0.272353241099477	0.806334631474363
AT1G17140	8128.85701146091	-0.151182727526617	0.226183725981849	-0.668406742661709	0.503873992623141	0.907262030308089
AT1G05297	275.478454490022	0.206849455824219	0.200615693486216	1.03107315399745	0.302506515962427	0.823274354404847
AT1G17145	12677.1312534719	-0.115904619022415	0.28206050238061	-0.410921125234381	0.681130371528134	0.953392815824587
AT1G17147	8182.83908724687	0.175321078225279	0.33721621273354	0.519907025833939	0.603128378261836	0.9380941616695
AT1G17150	10.5989399827535	-0.00424009636313431	0.802149946633172	-0.00528591491021234	0.995782469743696	0.999394598992708
AT1G17160	2774.38269762062	0.223654452220946	0.193181238843358	1.15774416584158	0.246968454634461	0.785427638791803
AT1G17170	15976.0571828891	0.0297717286928548	0.755631196232238	0.0393998141438627	0.96857162808759	0.996376690587054
AT1G17180	4084.86199090953	1.04942973018471	0.729890130043823	1.43779137021855	0.150493258667179	0.686488199100724
AT1G17190	10087.718956996	-0.479189674380428	0.378150423751646	-1.26719327622687	0.205086189382326	0.751291771500486
AT1G17200	3342.08464244814	0.0645920331520946	0.314066210850769	0.205663745161004	0.837053580279063	0.978934889128065
AT1G17210	15477.9886832138	0.0639554722697759	0.17742364849402	0.36046757471528	0.718497500714195	0.963662439160592
AT1G17220	36031.754353609	-0.187400869120241	0.349525675382262	-0.536157662567386	0.591849591031841	0.934595401484884
AT1G17230	6.14915836951274	-0.0727938634954303	1.00301717783185	-0.0725748921397172	0.942144407188624	NA
AT1G17235	100.916137414515	-0.12127325309379	0.426493060260515	-0.284349886067811	0.776142259601549	0.972670566505506
AT1G17240	367.765416032476	-0.118994587773106	0.299718240750887	-0.397021507516485	0.691351600572796	0.956509734075632
AT1G17255	298.559284079466	0.0122015593563432	0.263176624803796	0.0463626257287847	0.963021224810515	0.995366810706833
AT1G17260	673.28864090112	0.287249194954055	0.133921808000742	2.14490230711688	0.0319606587444552	0.398533927565887
AT1G17270	1173.1442566209	0.0642538625919065	0.154105230355314	0.41694796759175	0.676716466873389	0.95187183125344
AT1G17280	6839.48127968438	0.145414615557477	0.0999931472225751	1.45424581180347	0.145878167982821	0.6811527025496
AT1G17285	408.502648545462	-0.436873207522919	0.248615759251079	-1.75722250608304	0.0788798905494304	0.556805323133157
AT1G17290	45588.6434913629	0.19171861561226	0.215113841355407	0.891242583016803	0.372799044124106	0.859393117222449
AT1G17300	2442.33334944811	-0.0851812052462793	0.243667130137912	-0.349580204757483	0.726653769010269	0.964449550430522
AT1G17310	336.889573578473	-0.0135633255062135	0.316383870797653	-0.0428698386931618	0.96580529187386	0.995758142613547
AT1G17330	5397.88783699145	0.1573998745539	0.176984492932742	0.88934274379459	0.37381890616652	0.860125328054443
AT1G17340	21336.918454329	0.00215378162191776	0.209466460298773	0.0102822266574119	0.991796114657812	0.99898911492097
AT1G17345	121.678822107854	-0.382013363515358	0.463948604084207	-0.823395867888034	0.410282912104304	0.876575338342089
AT1G17350	1562.54830755561	-0.0865132022597636	0.233207031382277	-0.37097167159574	0.710658631401063	0.962773060099491
AT1G17360	8239.24926536496	-0.306573912712784	0.136682089930498	-2.24297062525657	0.0248987088098579	0.357117433883196
AT1G17370	27139.6927358881	-0.509375759501387	0.122490009764925	-4.15850860391755	3.20332169397397e-05	0.0090040787215292
AT1G17380	22648.844609716	-0.467027809087287	0.22172830106126	-2.10630671345042	0.0351777185351262	0.413651669213161
AT1G17400	114.805004241635	-0.283871035328175	0.329435976303586	-0.86168802361336	0.388859217803115	0.867126536169992
AT1G17410	1142.37742953582	-0.206151042651742	0.147070619650173	-1.40171465342363	0.161000473088592	0.700254086045059
AT1G17420	323169.302552725	-0.796800537501972	0.339213051760842	-2.34896780464611	0.0188255345105788	0.315775637869428
AT1G17430	3865.43498088776	-0.186545100875876	0.262250637811527	-0.711323726159788	0.476883652223857	0.900477128176762
AT1G17440	15390.9350885075	-0.136929633117884	0.176301650104173	-0.776678114112798	0.4373487023623	0.88457026257498
AT1G17450	4983.54374416431	0.0716094268646832	0.197708232521074	0.362197496541021	0.717204450210495	0.963662439160592
AT1G17455	1113.45761859584	0.107249100529157	0.136393434853006	0.786321575116434	0.431679115762842	0.884077178773952
AT1G17460	2384.192539257	0.0222144761356861	0.188027595959405	0.118144764986955	0.905952954473633	0.989434442765749
AT1G17470	12049.1446197764	-0.0273135312035631	0.112214470928674	-0.243404714004527	0.807691892358885	0.975760368199749
AT1G17480	1383.38302098254	-0.0755889699340654	0.220685635676226	-0.342518758425056	0.731960529597068	0.965404499823781
AT1G17490	2223.04462691943	0.120094568081011	0.184425228184065	0.651182971351139	0.514928381400514	0.914296205755919
AT1G17500	15487.5771016933	0.372390972757395	0.251081789753196	1.48314608209317	0.138035602841939	0.670245654356107
AT1G17510	1250.85903677058	0.0791534353992621	0.172697015864448	0.458337018755383	0.646710332268569	0.945691592293126
AT1G17520	3166.45220123615	-0.134294677229292	0.124624536507386	-1.07759419607818	0.28121489345936	0.810305860186346
AT1G17530	3390.35010496467	-0.266469052242411	0.267401045084477	-0.996514625282143	0.319000164569262	0.834081214767978
AT1G17540	312.443874361555	0.0795141512893042	0.178584079229842	0.445247704231057	0.656140755801438	0.947661065319921
AT1G17545	34.1265712046811	0.312016071737247	0.456026628020344	0.68420581730444	0.493845209376645	0.904991399078511
AT1G17550	12109.2446028819	0.0941629911375721	0.17360992145154	0.542382545595794	0.58755500128834	0.933578963699536
AT1G17560	934.681459779774	-0.0734931053022508	0.256389213171229	-0.28664663537607	0.774382902259112	0.972314763969609
AT1G17580	8651.36570518784	-0.0106526096078999	0.178128774399129	-0.059802856915362	0.952312650162211	0.994519753683317
